[2025-02-02T22:43:32.838+0000] {local_task_job_runner.py:123} INFO - ::group::Pre task execution logs
[2025-02-02T22:43:32.857+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [queued]>
[2025-02-02T22:43:32.874+0000] {taskinstance.py:2613} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [queued]>
[2025-02-02T22:43:32.875+0000] {taskinstance.py:2866} INFO - Starting attempt 1 of 1
[2025-02-02T22:43:32.900+0000] {taskinstance.py:2889} INFO - Executing <Task(BranchPythonOperator): verify_file_reliability> on 2025-02-02 22:43:26.638240+00:00
[2025-02-02T22:43:32.905+0000] {warnings.py:112} WARNING - /home/***/.local/lib/python3.12/site-packages/***/task/task_runner/standard_task_runner.py:70: DeprecationWarning: This process (pid=4084) is multi-threaded, use of fork() may lead to deadlocks in the child.
  pid = os.fork()

[2025-02-02T22:43:32.907+0000] {standard_task_runner.py:72} INFO - Started process 4093 to run task
[2025-02-02T22:43:32.907+0000] {standard_task_runner.py:104} INFO - Running: ['***', 'tasks', 'run', 'directory_and_file_verification_dag', 'verify_file_reliability', 'manual__2025-02-02T22:43:26.638240+00:00', '--job-id', '362', '--raw', '--subdir', 'DAGS_FOLDER/my_directory_and_file_checker.py', '--cfg-path', '/tmp/tmpyaw3d239']
[2025-02-02T22:43:32.909+0000] {standard_task_runner.py:105} INFO - Job 362: Subtask verify_file_reliability
[2025-02-02T22:43:33.170+0000] {task_command.py:467} INFO - Running <TaskInstance: directory_and_file_verification_dag.verify_file_reliability manual__2025-02-02T22:43:26.638240+00:00 [running]> on host 003b7fbea265
[2025-02-02T22:43:33.264+0000] {taskinstance.py:3132} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='directory_and_file_verification_dag' AIRFLOW_CTX_TASK_ID='verify_file_reliability' AIRFLOW_CTX_EXECUTION_DATE='2025-02-02T22:43:26.638240+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2025-02-02T22:43:26.638240+00:00'
[2025-02-02T22:43:33.265+0000] {logging_mixin.py:190} INFO - Task instance is in running state
[2025-02-02T22:43:33.265+0000] {logging_mixin.py:190} INFO -  Previous state of the Task instance: queued
[2025-02-02T22:43:33.266+0000] {logging_mixin.py:190} INFO - Current task name:verify_file_reliability state:running start_date:2025-02-02 22:43:32.859336+00:00
[2025-02-02T22:43:33.266+0000] {logging_mixin.py:190} INFO - Dag name:directory_and_file_verification_dag and current dag run status:running
[2025-02-02T22:43:33.267+0000] {taskinstance.py:731} INFO - ::endgroup::
[2025-02-02T22:43:33.267+0000] {baseoperator.py:421} WARNING - BranchPythonOperator.execute cannot be called outside TaskInstance!
[2025-02-02T22:43:33.284+0000] {my_directory_and_file_checker.py:57} ERROR - ❌ Erreur d'encodage (utf-8) pour Écritures.csv: 'utf-8' codec can't decode byte 0xb0 in position 1: invalid start byte
[2025-02-02T22:43:33.351+0000] {logging_mixin.py:190} INFO - 
📂 Contenu du fichier (ISO-8859-1): Écritures.csv
[2025-02-02T22:43:38.906+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-14
[2025-02-02T22:43:38.907+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-14
[2025-02-02T22:43:38.907+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-11
[2025-02-02T22:43:38.908+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-11
[2025-02-02T22:43:38.909+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-13
[2025-02-02T22:43:38.910+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-13
[2025-02-02T22:43:38.910+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:38.911+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:38.912+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-12
[2025-02-02T22:43:38.912+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-12
[2025-02-02T22:43:38.913+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-09
[2025-02-02T22:43:38.913+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-09
[2025-02-02T22:43:38.914+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.915+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.915+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.916+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.916+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.917+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.918+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.918+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.919+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.919+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.920+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.920+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.921+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.921+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.922+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.922+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.923+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.923+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.924+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.925+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.925+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.927+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.927+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.928+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.929+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.929+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.930+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.931+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.931+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.932+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.933+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.934+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.934+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.935+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.935+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.937+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.937+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.938+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.939+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.939+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.940+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.941+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.941+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.942+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.943+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.943+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.944+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.945+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.945+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.946+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.947+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.947+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-11
[2025-02-02T22:43:38.948+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-11
[2025-02-02T22:43:38.948+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-06
[2025-02-02T22:43:38.949+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-06
[2025-02-02T22:43:38.949+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-06
[2025-02-02T22:43:38.950+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:38.951+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:38.951+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-05
[2025-02-02T22:43:38.952+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-05
[2025-02-02T22:43:38.952+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-05
[2025-02-02T22:43:38.953+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-09
[2025-02-02T22:43:38.953+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-09
[2025-02-02T22:43:38.954+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-04
[2025-02-02T22:43:38.954+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-04
[2025-02-02T22:43:38.955+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-04
[2025-02-02T22:43:38.955+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-06
[2025-02-02T22:43:38.956+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-06
[2025-02-02T22:43:38.956+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-03
[2025-02-02T22:43:38.957+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-03
[2025-02-02T22:43:38.957+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-03
[2025-02-02T22:43:38.958+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-05
[2025-02-02T22:43:38.958+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-05
[2025-02-02T22:43:38.959+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-02
[2025-02-02T22:43:38.960+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-02
[2025-02-02T22:43:38.960+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-02
[2025-02-02T22:43:38.961+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-04
[2025-02-02T22:43:38.961+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-04
[2025-02-02T22:43:38.962+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-30
[2025-02-02T22:43:38.962+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-30
[2025-02-02T22:43:38.963+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-03
[2025-02-02T22:43:38.963+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-03
[2025-02-02T22:43:38.964+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-29
[2025-02-02T22:43:38.964+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-29
[2025-02-02T22:43:38.965+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-02
[2025-02-02T22:43:38.966+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-02
[2025-02-02T22:43:38.966+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-28
[2025-02-02T22:43:38.967+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-28
[2025-02-02T22:43:38.967+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-30
[2025-02-02T22:43:38.968+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-30
[2025-02-02T22:43:38.968+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-27
[2025-02-02T22:43:38.969+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-27
[2025-02-02T22:43:38.969+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.970+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.970+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.971+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.971+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.972+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.972+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.973+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.974+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.974+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.975+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.976+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.976+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.977+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.977+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.978+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.978+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.979+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.979+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.980+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.981+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.982+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.982+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.983+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.984+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-10-03
[2025-02-02T22:43:38.984+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.985+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.986+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.986+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.987+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.988+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.988+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.989+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.990+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.990+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.992+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.992+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.993+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.994+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.995+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.995+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.996+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.996+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.997+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:38.998+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.999+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:38.999+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:39.000+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-08-02
[2025-02-02T22:43:39.001+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-07-31
[2025-02-02T22:43:39.002+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-30
[2025-02-02T22:43:39.002+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-30
[2025-02-02T22:43:39.003+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-30
[2025-02-02T22:43:39.004+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-30
[2025-02-02T22:43:39.004+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-30
[2025-02-02T22:43:39.005+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-30
[2025-02-02T22:43:39.006+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.007+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.007+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.008+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.008+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.009+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.010+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-26
[2025-02-02T22:43:39.011+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-26
[2025-02-02T22:43:39.012+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-26
[2025-02-02T22:43:39.012+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-26
[2025-02-02T22:43:39.013+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-26
[2025-02-02T22:43:39.014+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-26
[2025-02-02T22:43:39.014+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-25
[2025-02-02T22:43:39.015+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-25
[2025-02-02T22:43:39.016+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-25
[2025-02-02T22:43:39.017+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-25
[2025-02-02T22:43:39.017+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-25
[2025-02-02T22:43:39.018+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-25
[2025-02-02T22:43:39.018+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.019+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.020+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.020+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.021+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.021+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.022+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.023+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.023+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.024+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.024+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.025+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-23
[2025-02-02T22:43:39.026+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-20
[2025-02-02T22:43:39.027+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-20
[2025-02-02T22:43:39.027+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-20
[2025-02-02T22:43:39.028+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-20
[2025-02-02T22:43:39.028+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-20
[2025-02-02T22:43:39.029+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-20
[2025-02-02T22:43:39.029+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-19
[2025-02-02T22:43:39.030+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-19
[2025-02-02T22:43:39.031+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-19
[2025-02-02T22:43:39.031+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-19
[2025-02-02T22:43:39.032+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-19
[2025-02-02T22:43:39.032+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-19
[2025-02-02T22:43:39.033+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-18
[2025-02-02T22:43:39.033+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-18
[2025-02-02T22:43:39.034+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-18
[2025-02-02T22:43:39.034+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-18
[2025-02-02T22:43:39.035+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-18
[2025-02-02T22:43:39.035+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-18
[2025-02-02T22:43:39.036+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-17
[2025-02-02T22:43:39.036+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-17
[2025-02-02T22:43:39.037+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-17
[2025-02-02T22:43:39.038+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-17
[2025-02-02T22:43:39.038+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-17
[2025-02-02T22:43:39.039+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-17
[2025-02-02T22:43:39.039+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-13
[2025-02-02T22:43:39.040+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-13
[2025-02-02T22:43:39.040+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-13
[2025-02-02T22:43:39.041+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-13
[2025-02-02T22:43:39.041+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-13
[2025-02-02T22:43:39.042+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-13
[2025-02-02T22:43:39.043+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-12
[2025-02-02T22:43:39.043+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-12
[2025-02-02T22:43:39.044+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-12
[2025-02-02T22:43:39.044+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-12
[2025-02-02T22:43:39.045+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-12
[2025-02-02T22:43:39.045+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-12
[2025-02-02T22:43:39.046+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.046+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.047+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.048+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-27
[2025-02-02T22:43:39.048+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.049+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.049+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.050+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.050+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.051+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.051+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.052+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.052+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.053+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.054+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
[2025-02-02T22:43:39.054+0000] {logging_mixin.py:190} INFO - ✅jean645888258 2024-09-10
